,,"March 6, 2019",,,,
333,Madison," 82,166.73 ",,,,
335,Manchester," 4,747,591.81 ",,,,
339,Marlborough," 63,440.11 ",,,,
,,,,,,
341,Marlow," 25,494.50 ",,,,
,Mascenic Regional," 234,055.95 ",,,,
,Mascoma Valley," 502,388.07 ",,,,
345,Mason," 35,034.35 ",,,,
351,Merrimack," 1,188,252.30 ",,,,
,Merrimack Valley," 971,884.29 ",,,,
353,Middleton," 87,909.81 ",,,,
355,Milan," 55,880.60 ",,,,
357,Milford," 728,232.75 ",,,,
359,Milton," 194,368.45 ",,,,
,,,,,,
,Monadnock Regional," 537,136.06 ",,,,
365,Monroe," 44,934.71 ",,,,
,Mont Vernon," 76,816.43 ",,,,
369,Moultonborough," 164,823.86 ",,,,
371,Nashua," 3,602,059.73 ",,,,
375,Nelson," 5,683.62 ",,,,
377,New Boston," 303,443.74 ",,,,
381,New Castle," 22,831.87 ",,,,
,Newfields," 33,273.09 ",,,,
,Newfound Area," 303,483.06 ",,,,
,,,,,,
391,Newington," 23,529.61 ",,,,
399,Newmarket," 314,913.28 ",,,,
401,Newport," 370,344.95 ",,,,
,North Hampton," 104,264.09 ",,,,
407,Northumberland," 143,207.89 ",,,,
411,Northwood," 219,229.96 ",,,,
413,Nottingham," 157,505.74 ",,,,
,Oyster River Coop," 616,938.08 ",,,,
425,Pelham," 576,538.75 ",,,,
427,Pembroke," 275,852.31 ",,,,
,,,,,,
,Pemi-Baker Coop," 213,113.28 ",,,,
435,Piermont," 22,203.58 ",,,,
437,Pittsburg," 21,516.99 ",,,,
439,Pittsfield," 237,656.13 ",,,,
441,Plainfield," 78,490.65 ",,,,
,Plymouth," 147,950.04 ",,,,
449,Portsmouth," 730,145.80 ",,,,
,Profile Regional," 60,176.18 ",,,,
453,Raymond," 516,322.28 ",,,,
461,Rochester," 1,549,234.82 ",,,,
,,,,,,
463,Rollinsford," 97,722.54 ",,,,
,Rumney," 55,742.11 ",,,,
471,Rye," 164,524.58 ",,,,
473,Salem," 953,347.80 ",,,,
,Sanborn Regional," 548,127.72 ",,,,
,Seabrook," 126,946.72 ",,,,
,Shaker Regional," 455,460.89 ",,,,
491,Somersworth," 648,667.61 ",,,,
,Souhegan Coop," 186,549.18 ",,,,
495,South Hampton," 47,552.55 ",,,,
,,,,,,
499,Stark," 5,868.27 ",,,,
501,Stewartstown," 43,806.64 ",,,,
503,Stoddard," 56,633.11 ",,,,
507,Strafford," 168,383.36 ",,,,
509,Stratford," 36,122.53 ",,,,
,Stratham," 137,524.08 ",,,,
513,Sullivan," 27,537.25 ",,,,
515,Sunapee," 94,507.31 ",,,,
519,Surry," 15,533.51 ",,,,
525,Tamworth," 97,878.64 ",,,,
,,,,,,
,Thornton," 49,703.66 ",,,,
,Timberlane Regional," 1,411,177.70 ",,,,
539,Unity," 56,519.07 ",,,,
543,Wakefield," 227,784.72 ",,,,
549,Warren," 45,968.12 ",,,,
551,Washington," 26,702.78 ",,,,
553,Waterville Valley," 21,970.02 ",,,,
,Weare," 272,266.02 ",,,,
,Wentworth," 23,295.66 ",,,,
563,Westmoreland," 54,911.75 ",,,,
,,,,,,
,White Mountains Regional," 393,692.85 ",,,,
,Wilton-Lyndeborough Coop," 181,261.08 ",,,,
573,Winchester," 291,722.26 ",,,,
575,Windham," 882,659.40 ",,,,
579,Windsor," 4,890.23 ",,,,
,Winnacunnet Coop," 293,246.07 ",,,,
,Winnisquam Regional," 426,882.80 ",,,,
417,Orford," 43,659.93 ",,,,
,,,,,,
,," 55,717,917.83 ",,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
