,,"March 21, 2018",,,,
,Souhegan Coop," 207,013.00 ",,,,
495,South Hampton," 43,679.49 ",,,,
,,,,,,
499,Stark," 6,024.76 ",,,,
501,Stewartstown," 47,376.50 ",,,,
503,Stoddard," 46,535.38 ",,,,
507,Strafford," 178,767.07 ",,,,
509,Stratford," 36,989.66 ",,,,
,Stratham," 130,842.86 ",,,,
513,Sullivan," 26,524.58 ",,,,
515,Sunapee," 87,906.68 ",,,,
519,Surry," 8,508.99 ",,,,
525,Tamworth," 88,669.56 ",,,,
,,,,,,
,Thornton," 45,674.70 ",,,,
,Timberlane Regional," 1,394,731.29 ",,,,
539,Unity," 47,337.38 ",,,,
543,Wakefield," 217,869.30 ",,,,
549,Warren," 46,457.14 ",,,,
551,Washington," 28,226.38 ",,,,
553,Waterville Valley," 18,798.02 ",,,,
,Weare," 264,639.41 ",,,,
,Wentworth," 17,311.40 ",,,,
563,Westmoreland," 60,951.76 ",,,,
,,,,,,
,White Mountains Regional," 379,677.07 ",,,,
,Wilton-Lyndeborough Coop," 193,379.06 ",,,,
573,Winchester," 260,981.53 ",,,,
575,Windham," 867,956.25 ",,,,
579,Windsor," 1,956.09 ",,,,
,Winnacunnet Coop," 286,352.02 ",,,,
,Winnisquam Regional," 461,382.95 ",,,,
417,Orford," 37,830.78 ",,,,
,,,,,,
,," 54,353,188.20 ",,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
